energy,intensity,residual,fit,pseudovoigt_1
1.3999999999999893,0.024215964657596928,-0.018816635858557258,0.00539932879903967,0.00539932879903967
1.4166666666666559,0.02582307680845409,-0.020550852078251077,0.005272224730203012,0.005272224730203012
1.4333333333333225,0.02770646393851211,-0.02255691518356466,0.005149548754947449,0.0051495487549474495
1.449999999999989,0.029925276941982052,-0.02489417904275803,0.005031097899224023,0.005031097899224025
1.4666666666666557,0.03255400371914528,-0.02763732305181439,0.004916680667330892,0.004916680667330892
1.4833333333333223,0.03568618792266998,-0.030880071649671787,0.004806116272998196,0.004806116272998196
1.499999999999989,0.039438183003851726,-0.03473894907404886,0.004699233929802864,0.004699233929802863
1.5166666666666555,0.04395161588318507,-0.039355743687438056,0.004595872195747017,0.004595872195747014
1.533333333333322,0.049396347905066126,-0.04490046953773257,0.004495878367333554,0.004495878367333556
1.5499999999999887,0.05593774572615727,-0.051538637807238025,0.004399107918919246,0.0043991079189192464
1.566666666666655,0.06372917556163323,-0.05942375157810787,0.004305423983525354,0.004305423983525357
1.583333333333322,0.07281235769968086,-0.06859766082803669,0.004214696871644177,0.004214696871644181
1.5999999999999883,0.08297912055122572,-0.07885231692632456,0.004126803624901157,0.004126803624901156
1.6166666666666551,0.08968666903582638,-0.08564504143410567,0.004041627601720707,0.004041627601720709
1.6333333333333215,0.09956504877300416,-0.09560599068060054,0.003959058092403628,0.0039590580924036296
1.6499999999999884,0.106985658129584,-0.10310666816832689,0.003878989961257101,0.003878989961257096
1.6666666666666548,0.1105553529287392,-0.10675402961511016,0.0038013233136290486,0.0038013233136290473
1.6833333333333216,0.10976166283155749,-0.1060356996456692,0.0037259631858882897,0.0037259631858882914
1.699999999999988,0.10550302268599474,-0.10185020342943156,0.003652819256563175,0.003652819256563175
1.7166666666666548,0.09954066028792553,-0.09595885471091907,0.003581805577006464,0.0035818055770064656
1.7333333333333214,0.09359971188053476,-0.09008687156044044,0.0035128403200943153,0.003512840320094315
1.749999999999988,0.08894698680154246,-0.08550114125594847,0.0034458455455939896,0.0034458455455939857
1.7666666666666546,0.08611776697261757,-0.08273701999166738,0.003380746980950186,0.003380746980950186
1.7833333333333212,0.08549802656897262,-0.0821805527526285,0.0033174738163441186,0.0033174738163441173
1.7999999999999878,0.08714704444740207,-0.0838910859344278,0.0032559585129742635,0.0032559585129742674
1.8166666666666544,0.09114323548348285,-0.08794709885988881,0.0031961366235940397,0.0031961366235940436
1.8333333333333208,0.09741566916226682,-0.09427772253784697,0.0031379466244198517,0.0031379466244198513
1.849999999999988,0.10570299682241792,-0.1026216670648234,0.0030813297575945225,0.003081329757594528
1.8666666666666545,0.11534606210318205,-0.11231983221972584,0.0030262298834562024,0.003026229883456206
1.8833333333333209,0.12489566539676876,-0.12192307205484683,0.002972593341921931,0.002972593341921931
1.8999999999999877,0.1324663709406456,-0.12954600211829595,0.0029203688223496393,0.00292036882234965
1.916666666666654,0.1361582465387924,-0.13328873929750076,0.0028695072412916467,0.002869507241291643
1.9333333333333207,0.13517303448186327,-0.13235307285426556,0.0028199616275977057,0.00281996162759771
1.9499999999999873,0.13039310047924793,-0.12762141346487998,0.002771687014367946,0.0027716870143679444
1.9666666666666537,0.12373011438496852,-0.12100547404767574,0.0027246403372927774,0.0027246403372927796
1.9833333333333203,0.1172246633030924,-0.11454588296413962,0.002678780338952788,0.002678780338952795
1.9999999999999871,0.11223132336840552,-0.10959725588972283,0.0026340674786826945,0.00263406747868269
2.0166666666666537,0.10964438113207683,-0.10705391728444377,0.002590463847633062,0.002590463847633066
2.0333333333333203,0.10970848399307127,-0.1071605509043807,0.002547933088690571,0.002547933088690565
2.049999999999987,0.11247749074012411,-0.10997105041918248,0.002506440320941633,0.002506440320941629
2.066666666666653,0.11768922280751624,-0.11522327073912836,0.002465952068387886,0.002465952068387891
2.08333333333332,0.12473707754788672,-0.12231064135524464,0.002426436192642087,0.00242643619264208
2.0999999999999868,0.13233632676821225,-0.12994846493885956,0.0023878618293526888,0.0023878618293526953
2.1166666666666534,0.1388812549798811,-0.13653105565175774,0.002350199328123359,0.0023501993281233495
2.13333333333332,0.1427420541018731,-0.14042863390616395,0.002313420195709154,0.0023134201957091646
2.1499999999999866,0.14319471281865284,-0.14091721577636518,0.002277497042287663,0.0022774970422876754
2.1666666666666528,0.14110364763997182,-0.13886124410935616,0.0022424035306156664,0.0022424035306156565
2.18333333333332,0.13826829089995027,-0.13606017657205405,0.002208114327896221,0.0022081143278962225
2.1999999999999864,0.1363279334870925,-0.13415332842690003,0.0021746050601924583,0.0021746050601924465
2.216666666666653,0.13652200547175272,-0.13438015320251792,0.0021418522692348008,0.002141852269234803
2.23333333333332,0.13932494130255624,-0.1372151079310763,0.0021098333714799355,0.002109833371479937
2.2499999999999862,0.14470822166638303,-0.14262969504709527,0.002078526619287757,0.0020785266192877632
2.266666666666653,0.1521105848946017,-0.15006267383050909,0.0020479110640926057,0.0020479110640926035
2.2833333333333194,0.16061207756974027,-0.15859411104828797,0.002017966521452308,0.002017966521452294
2.299999999999986,0.16897722924770694,-0.1669885557098403,0.0019886735378666365,0.0019886735378666465
2.3166666666666527,0.1759261828247377,-0.17396616946547397,0.0019600133592637403,0.001960013359263731
2.3333333333333193,0.18029139969025185,-0.17835943178919295,0.0019319679010589008,0.0019319679010589017
2.3499999999999854,0.18149515421662843,-0.17959063449693086,0.0019045197196975727,0.001904519719697575
2.3666666666666525,0.1797830536574096,-0.17790540167181126,0.0018776519855983331,0.0018776519855983466
2.383333333333319,0.1762170482718902,-0.17436569981447186,0.001851348457418328,0.0018513484574183372
2.3999999999999857,0.17226873288254063,-0.17044313942497322,0.0018255934575674149,0.001825593457567425
2.4166666666666523,0.1691475675474199,-0.16734719569851725,0.0018003718489026654,0.0018003718489026778
2.433333333333319,0.1671686571423933,-0.1653929881298549,0.0017756690125383945,0.0017756690125384053
2.449999999999985,0.16548924618092917,-0.16373777535421788,0.0017514708267112877,0.0017514708267112916
2.466666666666652,0.16242034016088563,-0.16069257651424196,0.0017277636466436763,0.0017277636466436707
2.4833333333333187,0.15633214078963112,-0.15462760650427965,0.0017045342853514722,0.0017045342853514748
2.4999999999999853,0.14661349398571155,-0.14493172399036497,0.0016817699953465826,0.001681769995346573
2.516666666666652,0.13410546069691992,-0.13244600224573372,0.001659458451186202,0.0016594584511862008
2.5333333333333186,0.12044536220806938,-0.11880777447524439,0.001637587732824991,0.001637587732824997
2.5499999999999847,0.10718928699229796,-0.10557314068257022,0.0016161463097277423,0.0016161463097277434
2.566666666666652,0.09532586355221329,-0.09373074052650991,0.0015951230257033738,0.001595123025703369
2.5833333333333184,0.08529339317605522,-0.08371888609163215,0.0015745070844230685,0.0015745070844230672
2.599999999999985,0.07709066119281836,-0.07553637315723088,0.0015542880355874783,0.0015542880355874757
2.6166666666666516,0.07063904745880455,-0.06910459169709461,0.0015344557617099353,0.0015344557617099409
2.633333333333318,0.06568665577483854,-0.06417165530935384,0.001515000465484695,0.0015150004654846908
2.649999999999985,0.062078991816957016,-0.06058307915924647,0.0014959126577105478,0.0014959126577105458
2.6666666666666514,0.059617904082309055,-0.058140720936566616,0.001477183145742439,0.001477183145742441
2.683333333333318,0.058164564233077025,-0.05670576121063247,0.0014588030224445547,0.001458803022444557
2.6999999999999846,0.05756091921572554,-0.056120155560105196,0.0014407636556203404,0.0014407636556203417
2.7166666666666512,0.057635772916898795,-0.05621271623900276,0.0014230566778960368,0.001423056677896038
2.7333333333333174,0.058225327937197355,-0.05681965396016172,0.001405673977035636,0.0014056739770356343
2.7499999999999845,0.05915096685973496,-0.05776235917306862,0.0013886076866663419,0.0013886076866663423
2.766666666666651,0.06033003213293948,-0.05895818195554463,0.0013718501773948497,0.0013718501773948531
2.7833333333333177,0.06181828855366552,-0.06046289450536986,0.001355394048295662,0.0013553940482956628
2.799999999999984,0.06374490759060672,-0.06240567547185293,0.0013392321187537873,0.0013392321187537866
2.816666666666651,0.06628981889926785,-0.06496646147862276,0.0013233574206450993,0.0013233574206450935
2.833333333333317,0.06958414097301331,-0.06827637778217491,0.001307763190838404,0.0013077631908384032
2.849999999999984,0.07372846515462701,-0.07243602229062271,0.0012924428640043034,0.0012924428640042997
2.8666666666666507,0.07885975952308069,-0.07758236945736427,0.0012773900657164217,0.0012773900657164208
2.8833333333333173,0.0851664178607698,-0.08390381925493809,0.001262598605831708,0.0012625986058317055
2.899999999999984,0.09277070516830589,-0.0915226426961691,0.001248062472136796,0.001248062472136793
2.9166666666666505,0.10151164911253709,-0.10027787328828867,0.001233775824248412,0.0012337758242484177
2.9333333333333167,0.11073487266572096,-0.1095151396779647,0.0012197329877562668,0.001219732987756262
2.949999999999984,0.11922007584730741,-0.11801414739871008,0.0012059284485973348,0.001205928448597328
2.9666666666666504,0.12537987745324689,-0.12418752060559546,0.0011923568476514268,0.0011923568476514255
2.983333333333317,0.1277625583305999,-0.126583545355052,0.0011790129755478995,0.0011790129755479021
2.9999999999999836,0.1256732739092848,-0.12450738214161054,0.0011658917676742458,0.0011658917676742437
3.01666666666665,0.11955130788860958,-0.11839831958923196,0.0011529882993776275,0.0011529882993776218
3.033333333333317,0.11079566712510833,-0.10965536934375741,0.001140297781350913,0.0011402977813509197
3.0499999999999834,0.10112180177353332,-0.09999398621833815,0.0011278155551951718,0.0011278155551951738
3.0666666666666496,0.09192926638695936,-0.09081372929780859,0.0011155370891507699,0.0011155370891507738
3.0833333333333166,0.08404615436832302,-0.08294269639433291,0.001103457973990113,0.0011034579739901194
3.099999999999983,0.07780751134483174,-0.07671593742576693,0.0010915739190648088,0.0010915739190648082
3.11666666666665,0.07325039227702294,-0.07217051152852222,0.001079880748500725,0.001079880748500731
3.1333333333333164,0.0702860388364263,-0.06921766443889149,0.0010683743975348076,0.0010683743975348024
3.149999999999983,0.06882118316423944,-0.06776413225525212,0.0010570509089873198,0.0010570509089873237
3.1666666666666496,0.06876812106173276,-0.06772221463186848,0.0010459064298642823,0.001045906429864276
3.183333333333316,0.07010374023997071,-0.0690688030318866,0.0010349372080841052,0.001034937208084105
3.199999999999983,0.07279255164035678,-0.07176841205103297,0.0010241395893238053,0.001024139589323811
3.216666666666649,0.07675045397804342,-0.07573694396406401,0.00101351001397941,0.001013510013979406
3.233333333333316,0.08174717338281955,-0.08074412836858352,0.001003045014236023,0.0010030450142360166
3.2499999999999822,0.08735955311363625,-0.08636681190239309,0.0009927412112431533,0.0009927412112431485
3.266666666666649,0.09306179365964579,-0.09207919834725498,0.0009825953123908104,0.000982595312390812
3.283333333333316,0.09900498124429352,-0.09803237713561111,0.0009726041086824122,0.000972604108682419
3.2999999999999825,0.10487737930796168,-0.10391461483576113,0.0009627644722005474,0.0009627644722005471
3.3166666666666487,0.11069291597185596,-0.10973984261819413,0.0009530733536618347,0.0009530733536618298
3.333333333333316,0.11639708496367848,-0.11545355718362106,0.000943527780057421,0.0009435277800574199
3.3499999999999823,0.1217273908908785,-0.12079326603850288,0.0009341248523756229,0.0009341248523756172
3.366666666666649,0.1265996020457453,-0.1256747403023419,0.0009248617434033934,0.0009248617434034019
3.3833333333333155,0.13116896447439702,-0.13025322877879325,0.0009157356956037699,0.0009157356956037791
