energy,intensity
1.557788944723618,0.042349311633062284
1.5778894472361809,0.036078561388451336
1.5979899497487438,0.04350703538424065
1.6180904522613067,0.06328446354742231
1.6381909547738696,0.04095834393784429
1.658291457286432,0.027788581233784037
1.678391959798995,0.05759749668680238
1.6984924623115578,0.04353777330856775
1.7185929648241207,0.06519331977640744
1.7386934673366836,0.03768151868260599
1.758793969849246,0.009087716136968956
1.778894472361809,0.005794488587828547
1.7989949748743719,0.06577588813431787
1.8190954773869348,0.06684824521882102
1.8391959798994977,0.028419038687690575
1.8592964824120601,0.02399608194279316
1.879396984924623,0.060554124830361704
1.899497487437186,0.008863896805370208
1.9195979899497488,0.012803216416596253
1.9396984924623117,0.04326988161989512
1.9597989949748746,0.022228791792930868
1.979899497487437,0.029747327443043946
2.0,0.026320503579357342
